	genome_id	genome_name	accession	annotation	feature_type	gene_id	start	end	strand	na_length	gene	product	ec	refseq_locus_tag
3827	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_61	PROKKA	CDS	1280pt26024_01914	11565	11140	-	425	map_3	Protein map		1280pt26024_01914
3829	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_61	PROKKA	CDS	1280pt26024_01915	11860	12675	+	815		putative hydrolase	3.-.-.-	1280pt26024_01915
3831	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_61	PROKKA	CDS	1280pt26024_01916	12886	13740	+	854		hypothetical protein		1280pt26024_01916
3833	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_61	PROKKA	CDS	1280pt26024_01917	14162	13800	-	362		hypothetical protein		1280pt26024_01917
3835	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_62	PROKKA	tRNA	1280pt26024_01918	52	144	+	92		tRNA-Ser(tga)		1280pt26024_01918
3837	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_62	PROKKA	tRNA	1280pt26024_01919	158	233	+	75		tRNA-Met(cat)		1280pt26024_01919
3839	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_62	PROKKA	tRNA	1280pt26024_01920	242	317	+	75		tRNA-Asp(gtc)		1280pt26024_01920
3841	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_62	PROKKA	tRNA	1280pt26024_01921	335	409	+	74		tRNA-Phe(gaa)		1280pt26024_01921
3843	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_62	PROKKA	tRNA	1280pt26024_01922	416	491	+	75		tRNA-Thr(tgt)		1280pt26024_01922
3845	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_62	PROKKA	tRNA	1280pt26024_01923	496	578	+	82		tRNA-Tyr(gta)		1280pt26024_01923
3847	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_62	PROKKA	tRNA	1280pt26024_01924	593	666	+	73		tRNA-Trp(cca)		1280pt26024_01924
3849	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_62	PROKKA	tRNA	1280pt26024_01925	669	742	+	73		tRNA-His(gtg)		1280pt26024_01925
3851	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_62	PROKKA	tRNA	1280pt26024_01926	753	824	+	71		tRNA-Gln(ttg)		1280pt26024_01926
3853	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_62	PROKKA	tRNA	1280pt26024_01927	830	903	+	73		tRNA-Cys(gca)		1280pt26024_01927
3855	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_62	PROKKA	tRNA	1280pt26024_01928	911	985	+	74		tRNA-Gly(tcc)		1280pt26024_01928
3857	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_62	PROKKA	tRNA	1280pt26024_01929	1001	1075	+	74		tRNA-Gly(tcc)		1280pt26024_01929
3859	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_62	PROKKA	tRNA	1280pt26024_01930	1114	1197	+	83		tRNA-Leu(caa)		1280pt26024_01930
3861	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_62	PROKKA	CDS	1280pt26024_01931	1744	2805	+	1061		hypothetical protein		1280pt26024_01931
3863	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_62	PROKKA	CDS	1280pt26024_01932	3064	4521	+	1457	mltF	Membrane-bound lytic murein transglycosylase F	4.2.2.-	1280pt26024_01932
3865	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_62	PROKKA	CDS	1280pt26024_01933	4508	5236	+	728	tcyC_2	L-cystine import ATP-binding protein TcyC	3.6.3.-	1280pt26024_01933
3867	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_62	PROKKA	CDS	1280pt26024_01934	5387	6514	+	1127	queG	Epoxyqueuosine reductase	1.17.99.6	1280pt26024_01934
3869	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_62	PROKKA	CDS	1280pt26024_01935	6519	6989	+	470	trmL	tRNA (cytidine(34)-2'-O)-methyltransferase	2.1.1.207	1280pt26024_01935
3871	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_62	PROKKA	CDS	1280pt26024_01936	7148	7747	+	599	nagB_2	Glucosamine-6-phosphate deaminase	3.5.99.6	1280pt26024_01936
3873	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_62	PROKKA	CDS	1280pt26024_01937	7772	7924	+	152		hypothetical protein		1280pt26024_01937
3875	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_62	PROKKA	CDS	1280pt26024_01938	8525	8920	+	395		hypothetical protein		1280pt26024_01938
3877	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_62	PROKKA	CDS	1280pt26024_01939	9116	10501	+	1385	fumC	Fumarate hydratase class II	4.2.1.2	1280pt26024_01939
3879	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_62	PROKKA	CDS	1280pt26024_01940	11778	10957	-	821	rluD_2	Ribosomal large subunit pseudouridine synthase D	5.4.99.23	1280pt26024_01940
3881	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_62	PROKKA	CDS	1280pt26024_01941	11941	13053	+	1112		hypothetical protein		1280pt26024_01941
3883	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_62	PROKKA	CDS	1280pt26024_01942	13075	13698	+	623	liaR	Transcriptional regulatory protein LiaR		1280pt26024_01942
3885	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_63	PROKKA	CDS	1280pt26024_01943	127	2064	+	1937	lip2	Lipase 2	3.1.1.3	1280pt26024_01943
3887	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_63	PROKKA	CDS	1280pt26024_01944	3360	2155	-	1205	xerC_4	Tyrosine recombinase XerC		1280pt26024_01944
3889	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_63	PROKKA	CDS	1280pt26024_01945	3470	4084	+	614		hypothetical protein		1280pt26024_01945
3891	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_63	PROKKA	CDS	1280pt26024_01946	4206	4081	-	125		hypothetical protein		1280pt26024_01946
3893	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_63	PROKKA	CDS	1280pt26024_01947	4446	4264	-	182		hypothetical protein		1280pt26024_01947
3895	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_63	PROKKA	CDS	1280pt26024_01948	4831	4646	-	185		hypothetical protein		1280pt26024_01948
3897	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_63	PROKKA	CDS	1280pt26024_01949	4974	4828	-	146		hypothetical protein		1280pt26024_01949
3899	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_63	PROKKA	CDS	1280pt26024_01950	5902	5048	-	854		hypothetical protein		1280pt26024_01950
3901	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_63	PROKKA	CDS	1280pt26024_01951	6630	5914	-	716	lexA_1	LexA repressor	3.4.21.88	1280pt26024_01951
3903	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_63	PROKKA	CDS	1280pt26024_01952	6794	7036	+	242		hypothetical protein		1280pt26024_01952
3905	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_63	PROKKA	CDS	1280pt26024_01953	7049	7309	+	260		hypothetical protein		1280pt26024_01953
3907	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_63	PROKKA	CDS	1280pt26024_01954	7329	7466	+	137		hypothetical protein		1280pt26024_01954
3909	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_63	PROKKA	CDS	1280pt26024_01955	7543	7782	+	239		hypothetical protein		1280pt26024_01955
3911	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_63	PROKKA	CDS	1280pt26024_01956	8053	7736	-	317		hypothetical protein		1280pt26024_01956
3913	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_63	PROKKA	CDS	1280pt26024_01957	8109	8435	+	326		hypothetical protein		1280pt26024_01957
3915	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_63	PROKKA	CDS	1280pt26024_01958	8432	8650	+	218		hypothetical protein		1280pt26024_01958
3917	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_63	PROKKA	CDS	1280pt26024_01959	8680	8943	+	263		hypothetical protein		1280pt26024_01959
3919	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_63	PROKKA	CDS	1280pt26024_01960	8955	9125	+	170		hypothetical protein		1280pt26024_01960
3921	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_63	PROKKA	CDS	1280pt26024_01961	9130	9444	+	314		hypothetical protein		1280pt26024_01961
3923	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_63	PROKKA	CDS	1280pt26024_01962	9508	9768	+	260		hypothetical protein		1280pt26024_01962
3925	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_63	PROKKA	CDS	1280pt26024_01963	9783	10262	+	479		hypothetical protein		1280pt26024_01963
3927	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_63	PROKKA	CDS	1280pt26024_01964	10262	11035	+	773		hypothetical protein		1280pt26024_01964
3929	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_63	PROKKA	CDS	1280pt26024_01965	11065	11583	+	518		hypothetical protein		1280pt26024_01965
3931	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_63	PROKKA	CDS	1280pt26024_01966	11595	12269	+	674		hypothetical protein		1280pt26024_01966
3933	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_63	PROKKA	CDS	1280pt26024_01967	13106	12351	-	755		hypothetical protein		1280pt26024_01967
3935	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_64	PROKKA	CDS	1280pt26024_01968	1229	294	-	935	trxB	Thioredoxin reductase	1.8.1.9	1280pt26024_01968
3937	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_64	PROKKA	CDS	1280pt26024_01969	2735	1296	-	1439		hypothetical protein		1280pt26024_01969
3939	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_64	PROKKA	CDS	1280pt26024_01970	3228	2743	-	485	maa	Maltose O-acetyltransferase	2.3.1.79	1280pt26024_01970
3941	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_64	PROKKA	CDS	1280pt26024_01971	4078	3236	-	842	lgt	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase	2.5.1.145	1280pt26024_01971
3943	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_64	PROKKA	CDS	1280pt26024_01972	5016	4084	-	932	hprK	HPr kinase/phosphorylase	2.7.11.-	1280pt26024_01972
3945	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_64	PROKKA	CDS	1280pt26024_01973	8473	5627	-	2846	uvrA	UvrABC system protein A		1280pt26024_01973
3947	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_64	PROKKA	CDS	1280pt26024_01974	10466	8481	-	1985	uvrB_1	UvrABC system protein B		1280pt26024_01974
3949	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_64	PROKKA	CDS	1280pt26024_01975	10971	10735	-	236		hypothetical protein		1280pt26024_01975
3951	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_64	PROKKA	CDS	1280pt26024_01976	11618	10968	-	650	yfbR	5'-deoxynucleotidase YfbR	3.1.3.89	1280pt26024_01976
3953	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_64	PROKKA	CDS	1280pt26024_01977	12631	11792	-	839		putative autolysin LDP	3.5.1.28	1280pt26024_01977
3955	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_65	PROKKA	CDS	1280pt26024_01978	55	285	+	230		IS1182 family transposase ISSau3		1280pt26024_01978
3957	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_65	PROKKA	CDS	1280pt26024_01979	930	376	-	554		hypothetical protein		1280pt26024_01979
3959	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_65	PROKKA	CDS	1280pt26024_01980	1051	1698	+	647	aaeA	p-hydroxybenzoic acid efflux pump subunit AaeA		1280pt26024_01980
3961	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_65	PROKKA	CDS	1280pt26024_01981	1711	3648	+	1937	mdtD	Putative multidrug resistance protein MdtD		1280pt26024_01981
3963	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_65	PROKKA	CDS	1280pt26024_01982	4532	3894	-	638		hypothetical protein		1280pt26024_01982
3965	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_65	PROKKA	CDS	1280pt26024_01983	4740	5660	+	920		hypothetical protein		1280pt26024_01983
3967	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_65	PROKKA	CDS	1280pt26024_01984	6187	5768	-	419		hypothetical protein		1280pt26024_01984
3969	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_65	PROKKA	CDS	1280pt26024_01985	6675	6184	-	491		hypothetical protein		1280pt26024_01985
3971	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_65	PROKKA	CDS	1280pt26024_01986	6772	7719	+	947	zntB	Zinc transport protein ZntB		1280pt26024_01986
3973	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_65	PROKKA	CDS	1280pt26024_01987	7750	8799	+	1049	fni	Isopentenyl-diphosphate delta-isomerase	5.3.3.2	1280pt26024_01987
3975	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_65	PROKKA	CDS	1280pt26024_01988	10055	8847	-	1208	gltS	Sodium/glutamate symporter		1280pt26024_01988
3977	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_65	PROKKA	CDS	1280pt26024_01989	10999	10391	-	608		Putative 3-methyladenine DNA glycosylase	3.2.2.-	1280pt26024_01989
3979	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_65	PROKKA	CDS	1280pt26024_01990	11398	12018	+	620	yhaI	Inner membrane protein YhaI		1280pt26024_01990
3981	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_66	PROKKA	CDS	1280pt26024_01991	114	1451	+	1337	speA	Arginine decarboxylase	4.1.1.19	1280pt26024_01991
3983	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_66	PROKKA	CDS	1280pt26024_01992	1453	2070	+	617	tmk	Thymidylate kinase	2.7.4.9	1280pt26024_01992
3985	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_66	PROKKA	CDS	1280pt26024_01993	2098	2427	+	329	darA	Cyclic di-AMP receptor A		1280pt26024_01993
3987	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_66	PROKKA	CDS	1280pt26024_01994	2641	3567	+	926		hypothetical protein		1280pt26024_01994
3989	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_66	PROKKA	CDS	1280pt26024_01995	3568	4371	+	803		hypothetical protein		1280pt26024_01995
3991	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_66	PROKKA	CDS	1280pt26024_01996	4388	4735	+	347	yabA	Initiation-control protein YabA		1280pt26024_01996
3993	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_66	PROKKA	CDS	1280pt26024_01997	5009	5734	+	725	yfiC	tRNA1(Val) (adenine(37)-N6)-methyltransferase	2.1.1.223	1280pt26024_01997
3995	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_66	PROKKA	CDS	1280pt26024_01998	5727	5975	+	248		hypothetical protein		1280pt26024_01998
3997	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_66	PROKKA	CDS	1280pt26024_01999	5977	6816	+	839	rsmI	Ribosomal RNA small subunit methyltransferase I	2.1.1.198	1280pt26024_01999
3999	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_66	PROKKA	CDS	1280pt26024_02000	7101	9074	+	1973	metG	Methionine--tRNA ligase	6.1.1.10	1280pt26024_02000
4001	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_66	PROKKA	CDS	1280pt26024_02001	9105	9878	+	773	dtd3	D-aminoacyl-tRNA deacylase	3.1.1.96	1280pt26024_02001
4003	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_66	PROKKA	CDS	1280pt26024_02002	10045	10581	+	536	rnmV_2	Ribonuclease M5	3.1.26.8	1280pt26024_02002
4005	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_66	PROKKA	CDS	1280pt26024_02003	10592	11485	+	893	rsmA	Ribosomal RNA small subunit methyltransferase A	2.1.1.182	1280pt26024_02003
4007	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_66	PROKKA	CDS	1280pt26024_02004	11585	11848	+	263	veg	Protein Veg		1280pt26024_02004
4009	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_67	PROKKA	CDS	1280pt26024_02005	99	902	+	803		hypothetical protein		1280pt26024_02005
4011	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_67	PROKKA	CDS	1280pt26024_02006	921	1670	+	749		hypothetical protein		1280pt26024_02006
4013	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_67	PROKKA	CDS	1280pt26024_02007	1672	2169	+	497		hypothetical protein		1280pt26024_02007
4015	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_67	PROKKA	CDS	1280pt26024_02008	2638	2237	-	401		IS30 family transposase IS1252		1280pt26024_02008
4017	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_67	PROKKA	CDS	1280pt26024_02009	3447	3256	-	191		hypothetical protein		1280pt26024_02009
4019	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_67	PROKKA	CDS	1280pt26024_02010	5245	3539	-	1706	bceB_3	Bacitracin export permease protein BceB		1280pt26024_02010
4021	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_67	PROKKA	CDS	1280pt26024_02011	5993	5235	-	758	bceA_2	Bacitracin export ATP-binding protein BceA		1280pt26024_02011
4023	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_67	PROKKA	CDS	1280pt26024_02012	6283	6795	+	512		hypothetical protein		1280pt26024_02012
4025	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_67	PROKKA	CDS	1280pt26024_02013	7897	7097	-	800	nhoA	Arylamine N-acetyltransferase / N-hydroxyarylamine O-acetyltransferase	2.3.1.118	1280pt26024_02013
4027	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_67	PROKKA	CDS	1280pt26024_02014	9155	8139	-	1016	nixA	Nickel transporter NixA		1280pt26024_02014
4029	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_67	PROKKA	CDS	1280pt26024_02015	9894	9319	-	575		hypothetical protein		1280pt26024_02015
4031	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_67	PROKKA	CDS	1280pt26024_02016	10116	11024	+	908	rarD	Protein RarD		1280pt26024_02016
4033	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_68	PROKKA	CDS	1280pt26024_02017	358	170	-	188		putative tautomerase	5.3.2.-	1280pt26024_02017
4035	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_68	PROKKA	CDS	1280pt26024_02018	503	1765	+	1262	umuC	Protein UmuC		1280pt26024_02018
4037	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_68	PROKKA	CDS	1280pt26024_02019	2992	1901	-	1091		hypothetical protein		1280pt26024_02019
4039	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_68	PROKKA	CDS	1280pt26024_02020	3157	4188	+	1031	ysdC_2	Putative aminopeptidase YsdC	3.4.11.-	1280pt26024_02020
4041	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_68	PROKKA	CDS	1280pt26024_02021	4681	6087	+	1406	trpE	Anthranilate synthase component 1	4.1.3.27	1280pt26024_02021
4043	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_68	PROKKA	CDS	1280pt26024_02022	6084	6650	+	566	trpG_2	Anthranilate synthase component 2	4.1.3.27	1280pt26024_02022
4045	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_68	PROKKA	CDS	1280pt26024_02023	6656	6898	+	242		hypothetical protein		1280pt26024_02023
4047	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_68	PROKKA	CDS	1280pt26024_02024	6879	7652	+	773	trpD2	Anthranilate phosphoribosyltransferase 2	2.4.2.18	1280pt26024_02024
4049	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_68	PROKKA	CDS	1280pt26024_02025	7654	8436	+	782	trpC	Indole-3-glycerol phosphate synthase	4.1.1.48	1280pt26024_02025
4051	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_68	PROKKA	CDS	1280pt26024_02026	8433	9068	+	635	trpF	N-(5'-phosphoribosyl)anthranilate isomerase	5.3.1.24	1280pt26024_02026
4053	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_68	PROKKA	CDS	1280pt26024_02027	9061	10275	+	1214	trpB	Tryptophan synthase beta chain	4.2.1.20	1280pt26024_02027
4055	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_68	PROKKA	CDS	1280pt26024_02028	10268	10996	+	728	trpA	Tryptophan synthase alpha chain	4.2.1.20	1280pt26024_02028
4057	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_69	PROKKA	CDS	1280pt26024_02029	185	886	+	701	walR	Transcriptional regulatory protein WalR		1280pt26024_02029
4059	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_69	PROKKA	CDS	1280pt26024_02030	899	2725	+	1826	walK	Sensor protein kinase WalK	2.7.13.3	1280pt26024_02030
4061	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_69	PROKKA	CDS	1280pt26024_02031	2718	4052	+	1334		hypothetical protein		1280pt26024_02031
4063	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_69	PROKKA	CDS	1280pt26024_02032	4053	4841	+	788	yycI	Two-component system WalR/WalK regulatory protein YycI		1280pt26024_02032
4065	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_69	PROKKA	CDS	1280pt26024_02033	5238	6029	+	791	yycJ	Putative metallo-hydrolase YycJ	3.-.-.-	1280pt26024_02033
4067	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_69	PROKKA	CDS	1280pt26024_02034	6256	8574	+	2318		hypothetical protein		1280pt26024_02034
4069	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_69	PROKKA	CDS	1280pt26024_02035	8942	9421	+	479	rlmH	Ribosomal RNA large subunit methyltransferase H	2.1.1.177	1280pt26024_02035
4071	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_69	PROKKA	CDS	1280pt26024_02036	9541	10944	+	1403		hypothetical protein		1280pt26024_02036
4073	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_70	PROKKA	CDS	1280pt26024_02037	1019	324	-	695		putative oxidoreductase	1.-.-.-	1280pt26024_02037
4075	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_70	PROKKA	CDS	1280pt26024_02038	1318	1599	+	281		hypothetical protein		1280pt26024_02038
4077	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_70	PROKKA	CDS	1280pt26024_02039	2048	1857	-	191		hypothetical protein		1280pt26024_02039
4079	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_70	PROKKA	CDS	1280pt26024_02040	3403	2609	-	794		putative protein		1280pt26024_02040
4081	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_70	PROKKA	CDS	1280pt26024_02041	3890	3513	-	377		putative protein		1280pt26024_02041
4083	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_70	PROKKA	CDS	1280pt26024_02042	4273	3839	-	434		putative protein		1280pt26024_02042
4085	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_70	PROKKA	CDS	1280pt26024_02043	5159	4383	-	776		putative protein		1280pt26024_02043
4087	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_70	PROKKA	CDS	1280pt26024_02044	8324	5463	-	2861	uvrB_2	UvrABC system protein B		1280pt26024_02044
4089	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_70	PROKKA	CDS	1280pt26024_02045	8718	8326	-	392	nudG	CTP pyrophosphohydrolase	3.6.1.65	1280pt26024_02045
4091	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_70	PROKKA	CDS	1280pt26024_02046	9006	10643	+	1637	pgcA	Phosphoglucomutase	5.4.2.2	1280pt26024_02046
4093	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_71	PROKKA	CDS	1280pt26024_02047	2122	1685	-	437		hypothetical protein		1280pt26024_02047
4095	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_71	PROKKA	CDS	1280pt26024_02048	2399	2097	-	302	mrpF	Na(+)/H(+) antiporter subunit F		1280pt26024_02048
4097	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_71	PROKKA	CDS	1280pt26024_02049	2878	2396	-	482	mrpE	Na(+)/H(+) antiporter subunit E		1280pt26024_02049
4099	1280pt26024	1280pt26024	1280pt26024_gnl|P21|1280pt26024_71	PROKKA	CDS	1280pt26024_02050	4375	2879	-	1496	mnhD1_2	Na(+)/H(+) antiporter subunit D1		1280pt26024_02050
